File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
78044557-a1e9-4530-a12d-3325f404a974	d7b2aeed-1a42-4335-a545-0d284fc5e463_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A3F8	TCGA-DA-A3F8-10A	Blood Derived Normal
154afd75-3c79-4344-92e6-cf22913ce4a8	0bff6798-e967-424f-8b78-2875f6074f18_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZQ	TCGA-FS-A1ZQ-10A	Blood Derived Normal
7cc50c6d-a132-43ee-9abe-7c281898c24f	45b62c9f-dd93-4a8c-beed-384e3a6a5a58_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZC	TCGA-FS-A1ZC-10A	Blood Derived Normal
53069e54-3cc2-46cb-9871-d4373dd00645	c57986d9-6005-493c-b993-8b744f49f8ec_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A550	TCGA-EB-A550-10A	Blood Derived Normal
f5242d16-8cfc-4a6b-b5db-009a56d8ada9	60977f43-9eaa-4398-a4b2-3a33a3f6a8a0_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A196	TCGA-ER-A196-10A	Blood Derived Normal
277d7ce3-2dee-446a-869f-f8d1e746766b	50e5157d-7b0c-453e-9185-4f07cef4386f_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-XV-AAZY	TCGA-XV-AAZY-01A	Primary Tumor
934b71af-230d-4878-b636-313591f4c86e	cc61846f-39b0-4235-a23e-c712b2758375_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A44O	TCGA-EB-A44O-10A	Blood Derived Normal
85e4bf39-44f0-4bb8-bda3-0c50467821a1	dc52a0dc-ff37-4158-91ba-257188c56dc4_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3Y7	TCGA-EB-A3Y7-01A	Primary Tumor
e6e6f95c-36ab-4ca3-b912-27283797c4d3	1f5e12f3-0ff3-4343-94c5-1f1e714f2fa7_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3Y7	TCGA-EB-A3Y7-10A	Blood Derived Normal
411a8b48-3c0d-4690-8ceb-9d9c5ffb795d	38b414fa-a48c-44d2-a8ca-150a77b1a7e2_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A3DN	TCGA-BF-A3DN-01A	Primary Tumor
8a481520-344d-489a-9fb9-f0d2cd21f1dc	cf12ee87-5c0f-4450-8490-fece5b88df0b_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A1Q7	TCGA-D3-A1Q7-06A	Metastatic
966061ab-b79a-4fc6-81b1-489c795a602e	b4f4d3d6-d548-40b8-a155-44d9e4a3e655_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A1Q7	TCGA-D3-A1Q7-10A	Blood Derived Normal
d84f2cb2-dffd-44be-9428-cdd72a803826	8965c2db-bde8-4c9b-84aa-6d2b55101415_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29V	TCGA-EE-A29V-10A	Blood Derived Normal
8f8e3f28-8b07-4984-8332-8a33e22132a8	2af2833c-957e-4c52-84f6-4d218260fef0_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A42H	TCGA-ER-A42H-10A	Blood Derived Normal
d9b66dbf-1711-4650-853e-478f9dc7eb88	a974f839-a24a-4763-8e48-a3777aa7757f_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29V	TCGA-EE-A29V-06A	Metastatic
c4745910-a422-471e-a352-655a0502a699	5bf57947-1c40-4e4b-a29a-e25768a0a1ae_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A5EQ	TCGA-BF-A5EQ-10A	Blood Derived Normal
ecf92ddb-8cbe-412c-a44d-3fff2ec82cd9	8bb3517f-9e54-4272-a6c2-a7b8e8cc567d_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZK	TCGA-FS-A1ZK-10A	Blood Derived Normal
72ce6820-6a1a-4fbd-aeb2-4a9441d3b69a	f4d999fe-96fe-43f7-bc5d-c39f78938717_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZA	TCGA-FS-A1ZA-10A	Blood Derived Normal
24fa8836-d0f3-4689-88bc-54dd5986592d	d23c89bb-28c1-4320-9c82-b990849035e8_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GP	TCGA-EE-A2GP-06A	Metastatic
79857d89-39d7-4471-9fef-b4c6bcfadf34	5dc16c47-0d73-491b-b153-7f80e8453720_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A1A1	TCGA-ER-A1A1-10A	Blood Derived Normal
571ac7ee-89a7-4ffd-995f-19858e921717	cb2a6320-11c0-44b5-85b9-d6887fe48d30_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A1NK	TCGA-EB-A1NK-10A	Blood Derived Normal
91cd6923-c1d5-43dd-a85f-3b0976dd7ab6	02fb5e42-5dcc-44ba-97c3-1be1ba423680_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1HV	TCGA-DA-A1HV-10A	Blood Derived Normal
86673052-c660-4486-8919-9b0646878c57	12e86e5e-aa64-4e6f-b5bc-846ddcbf4a64_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GF-A2C7	TCGA-GF-A2C7-01A	Primary Tumor
4c58fb2a-19b3-428c-b6a6-a028dbfa4726	62732bfa-1ec6-4e2d-94b5-8a3a4d2ef1dc_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A4OZ	TCGA-EB-A4OZ-01A	Primary Tumor
4fb977e1-40d9-4b20-a56f-c079f5b9169d	60608c08-54af-4deb-86ae-33b9a24a5f03_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A3DM	TCGA-BF-A3DM-10A	Blood Derived Normal
c023c4e7-43d7-4ec1-8a9c-6bd1b3cc690c	4ca1abaa-5e95-47fc-8207-8656eb7b2851_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D9-A4Z3	TCGA-D9-A4Z3-10A	Blood Derived Normal
b209abb7-1fea-41b6-93d9-d5620b2a629d	cd4c0e51-04d2-4d6b-9e83-093a61eaa34c_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A1Q5	TCGA-D3-A1Q5-10A	Blood Derived Normal
dca6f1af-0226-45ac-a0e1-80a8f2ef0eb1	232b3799-32f5-419d-bace-a3d926fec00c_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D9-A4Z3	TCGA-D9-A4Z3-01A	Primary Tumor
4493d9ae-ba97-4236-b91e-160ce3c3ddad	04c09376-8756-41d9-bbca-f464170a8cfb_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A1Q5	TCGA-D3-A1Q5-06A	Metastatic
2e03311e-629d-4b2e-9a91-a54711f59758	d0870b38-9eb9-4bfb-95d0-1b502704aa02_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-HR-A5NC	TCGA-HR-A5NC-01A	Primary Tumor
d4ae55e8-f58b-4e73-8852-965c37481bb6	a77e44a0-c4ed-45c0-b21a-1b6dee9b1efb_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2ML	TCGA-EE-A2ML-06A	Metastatic
3856740f-a21d-4ac7-9818-ad02c6c8b731	b84ce7bc-4fa4-40e5-a103-b6957623cc2c_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2ML	TCGA-EE-A2ML-10A	Blood Derived Normal
7e6445f4-ccf2-4c52-a7cc-007044570765	60429892-9ad3-44a5-8ab6-33da886a4311_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A57M	TCGA-EB-A57M-01A	Primary Tumor
d0fac156-8b56-4921-8200-c51e5a6a040d	e77400be-0bae-4d18-ba27-3c208a7565ea_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19L	TCGA-ER-A19L-06A	Metastatic
3f4630ad-abb8-4fd3-9bfb-e982a7f805dd	960adbfe-f551-4dc6-95ba-5c1ce5d253ab_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1Z0	TCGA-FS-A1Z0-06A	Metastatic
de8ec685-f4ac-41e8-97d2-29e39daa89e2	95844c37-c5d5-440d-a9e8-557a20ecb404_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A4U5	TCGA-GN-A4U5-01A	Primary Tumor
d6fa3b2b-1169-44a4-acbb-3f8aad03a2d8	64dd81e1-35fa-4579-8a4c-f7486adbb949_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1I8	TCGA-DA-A1I8-06A	Metastatic
0a10e11e-37a2-4907-9699-e3b1bc352894	b33a4712-88d6-40c0-a09c-f837438461d3_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1I8	TCGA-DA-A1I8-06A	Metastatic
80efbf3f-8a50-4d77-ada4-96be5cb37b31	3c47a989-e13a-436b-8f57-783b8628d6c9_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2A6	TCGA-EE-A2A6-06A	Metastatic
dc6d54a2-05fc-43e1-abf3-04dee2d6b379	cc6b0115-4dd4-4b35-9aaa-e31125a8d890_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19L	TCGA-ER-A19L-10A	Blood Derived Normal
8f372b91-1a1f-4750-9afb-0bbb92543760	d123fce2-37fd-40fd-a297-7b2e5aea8c56_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A5FP	TCGA-EB-A5FP-10A	Blood Derived Normal
ab97e0eb-9c3e-426c-be4a-b11017c6ec68	1a1a5e25-4a1b-4573-8d3e-25869f434568_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19E	TCGA-ER-A19E-10A	Blood Derived Normal
14a3154c-c264-455a-991f-fc83dc8f1dff	341315cf-d88d-4153-ac84-7243d4d1bc04_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19E	TCGA-ER-A19E-10A	Blood Derived Normal
66f2396c-889b-4ace-b2d7-087acd6fc35e	f5fe6d6c-90fc-4b6b-ab60-52e8fac9d9be_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A42H	TCGA-ER-A42H-01A	Primary Tumor
dad96372-cee1-48c8-9472-0ced9d29551e	715b3417-d5b6-4c13-83af-30e2591db1c2_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A5EQ	TCGA-BF-A5EQ-01A	Primary Tumor
35b1703d-3d18-4fc4-b3b5-86c5095adc92	25f7ef72-9ce1-4bfb-bebe-3815e34ffcb8_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZK	TCGA-FS-A1ZK-06A	Metastatic
1d30da5c-f253-45a9-a22e-5391d37059b9	e4f81123-781a-407a-b922-c6ce48cff9ec_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GP	TCGA-EE-A2GP-10A	Blood Derived Normal
77401ad8-82e7-4826-a060-b3025fa1d1ea	bcbc45ef-387f-49f4-a904-22b43ec6ed4f_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A4IS	TCGA-EB-A4IS-10A	Blood Derived Normal
8939b454-b956-4880-beae-16a7bd0bed6b	58bcc596-d401-44a7-85ae-ab47e3c939f9_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PX	TCGA-BF-A1PX-10A	Blood Derived Normal
3eabffe2-e088-4688-8985-9a7924be3215	98b49a52-61ec-4a87-b2dd-eefd6e0e028f_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PX	TCGA-BF-A1PX-01A	Primary Tumor
5a88eef7-1589-4e64-bcc1-491f87fe7c58	0edf2345-54a0-4961-a497-b6f9837519aa_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A3JI	TCGA-EE-A3JI-10A	Blood Derived Normal
38cc2391-46c6-446a-9087-26ae0c396b77	09f3648f-5fb8-4677-a458-da2f6e77bc0e_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZJ	TCGA-FS-A1ZJ-10A	Blood Derived Normal
efa643dd-3c9a-4de2-9f27-61a9d4ef8196	387ccd51-0985-414e-b10b-abaa3fb068d6_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZE	TCGA-FS-A1ZE-06A	Metastatic
297f11c0-5301-4032-9d52-eb48736f207c	d84dd289-8960-4e1f-8ff5-f2339c90e9ba_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-HR-A5NC	TCGA-HR-A5NC-10A	Blood Derived Normal
eaf3180c-047e-48e9-8d45-af6f8f4685b5	04aa6b77-8074-480c-872e-a1a47afa5314_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A266	TCGA-GN-A266-06A	Metastatic
44049fc8-5949-4c5e-a025-fbb86a2fe919	e13423f1-89d5-41cc-9e1f-b2e8b1f42f25_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A266	TCGA-GN-A266-06A	Metastatic
30e72749-1c07-48d4-9e74-2a0d166969f7	7f4405f2-9d42-405c-8291-5c332dad2591_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A266	TCGA-GN-A266-10A	Blood Derived Normal
8ba04956-ca39-4a13-b76f-3519fc47b7bc	9d3074dc-aeff-47fc-af7f-843ce639d00e_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZA	TCGA-FS-A1ZA-06A	Metastatic
e9cc1723-02b9-443e-a063-5b9a9a86d5ba	30fd0e42-0b22-4b54-9a2a-decf9bd0674d_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PX	TCGA-BF-A1PX-01A	Primary Tumor
8e20c9ca-8d7d-4318-829b-9b9209e619c2	e79fdd40-b36b-4c39-b808-39ff4cce3b6e_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GC	TCGA-EE-A2GC-10A	Blood Derived Normal
10b7edbc-8e58-48ba-b38c-c3a26f41d56a	585b1ce7-c84d-466e-85b3-420ba42c6ebc_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-YG-AA3N	TCGA-YG-AA3N-10A	Blood Derived Normal
2d926203-1371-4c3f-9f25-70636ca9c8b9	09cef908-07e1-430a-8053-05d1b17a0a02_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A9VF	TCGA-BF-A9VF-10A	Blood Derived Normal
a73dcba7-5f31-4257-9d85-0b0a36ec07c0	55fe5fcf-3c20-40f5-a217-73785ef3902a_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-YG-AA3N	TCGA-YG-AA3N-01A	Primary Tumor
74713299-8923-48d2-909a-9a2361186515	30d81bd6-fe22-44e9-9dc2-81a1f60dbb44_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A3DM	TCGA-BF-A3DM-01A	Primary Tumor
ed793623-07c3-4aea-8d2b-3c1bac5a2d28	0dd0718d-5ddf-4c59-8c47-0f51303daeb5_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A3JI	TCGA-EE-A3JI-06A	Metastatic
b8f003db-5997-43b5-b110-3a0d4049460d	a2815430-61e0-48a8-8e07-ae14019aa8e3_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A3F3	TCGA-DA-A3F3-10A	Blood Derived Normal
b8f61458-6c9f-4b02-ae5e-1284d0ee910a	723fb62e-ebad-4324-b576-22c65bdf2d9b_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAOX	TCGA-BF-AAOX-01A	Primary Tumor
6d9ab7b3-934e-45cf-8d98-57f18a33fde1	3248bafd-512c-4096-956f-b4fefc4c4394_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1YX	TCGA-FS-A1YX-10A	Blood Derived Normal
82c097f9-fb21-440d-86d8-9008d2e226cd	04fd07be-1e5d-48d0-8ae5-e21fddcf797c_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PU	TCGA-BF-A1PU-10A	Blood Derived Normal
2f3bff6b-2146-4e78-9142-4bb67c6a99bc	5021f109-779f-40d9-871e-be156e58f096_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PU	TCGA-BF-A1PU-01A	Primary Tumor
a66c6c82-9aed-4f40-a2a9-e98fdcb334bb	f487ff4f-86e2-4f0b-a166-39a39670a9f9_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1YX	TCGA-FS-A1YX-06A	Metastatic
79d6a085-4af0-497a-a6a2-2524b47db12a	d10573d8-10b1-4b7b-b4de-e3946c95e9b0_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PZ	TCGA-BF-A1PZ-10A	Blood Derived Normal
703757a0-724c-4443-a9ff-5420d121d0fb	6dd6441f-8e40-4558-adbb-7e569fcc4fea_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PZ	TCGA-BF-A1PZ-10A	Blood Derived Normal
65dccee4-748a-444f-bfcf-20631ab50548	6778b87e-33a9-4382-9493-07215a7f4447_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19D	TCGA-ER-A19D-06A	Metastatic
3b6b3d78-8424-4c52-85f0-29c1d4900d03	10d894d7-3c7b-4dbb-ad20-8ed6a970572f_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MS	TCGA-EE-A2MS-06A	Metastatic
81455835-1232-421d-9597-b64a8e2bca7b	e113a540-9ed0-45cd-b3b8-cc8c6e58068e_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3XC	TCGA-EB-A3XC-10A	Blood Derived Normal
3426f891-43a1-4f19-9f59-d1035840b389	a77dcb63-758c-46be-9e68-bebd69f2a1cc_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A85I	TCGA-EB-A85I-01A	Primary Tumor
408baf2f-eb37-4078-a23a-5937815d65c2	c47237b8-13e6-4b9a-9a95-8cba4c66327a_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MS	TCGA-EE-A2MS-10A	Blood Derived Normal
b9db0ec9-2b90-491b-b77d-044ca11cfab3	e86e19ff-b225-4c87-9f16-4c931beadc30_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A197	TCGA-ER-A197-06A	Metastatic
4d13e789-9536-41a9-8224-e55f8c1708df	66d312fc-809d-428b-98e3-a29d211db35c_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZP	TCGA-FS-A1ZP-06A	Metastatic
71f83151-023f-445b-a277-4719530aea82	8d2f1eb2-9ef1-45d1-8ef2-d8c46796b0b8_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FR-A726	TCGA-FR-A726-10A	Blood Derived Normal
d59f8ded-46b9-4089-94a7-2f16d65cdff0	9c635efb-06d8-4379-b5cd-d93f3f64658a_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19A	TCGA-ER-A19A-10A	Blood Derived Normal
4f4c7d3b-a20e-450f-aad0-8ed87dab0136	0b906abc-56b6-4ee0-aa12-3c5a28113867_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A4IQ	TCGA-EB-A4IQ-10A	Blood Derived Normal
6a646568-d5cc-4a2d-b61c-312f705e2388	e3bf7c48-9944-48c6-b1a0-26b69c28a49f_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MP	TCGA-EE-A2MP-06A	Metastatic
9b53b48d-4d01-4470-95f6-b409e404e47a	a5ba51bf-d226-4fb9-a0e2-d154461f4858_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZK	TCGA-FS-A1ZK-10A	Blood Derived Normal
0dffdbec-4f5f-45be-8674-4bd9ed8256e1	41a7b031-d928-4a1f-891b-82fb3f6d548f_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZK	TCGA-FS-A1ZK-06A	Metastatic
ac25aefc-de10-44e8-a001-281d286f7f22	30d50133-6ed0-4aa9-90f0-e45767e0912b_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A1NK	TCGA-EB-A1NK-01A	Primary Tumor
33e31435-5859-4a7b-98df-9098e9bbe019	75ba6722-1148-4a52-a9ed-68d890238205_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1HV	TCGA-DA-A1HV-06A	Metastatic
d40b294b-bf18-47b2-a0b3-f363807e3c4d	d83db525-4dcc-488a-8229-10641ee96c0e_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A9VF	TCGA-BF-A9VF-01A	Primary Tumor
958b8263-c347-4ab8-a3b6-b27cce40bd0e	4687e60e-8cba-4a17-b30b-58e2c0f205b2_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A4IS	TCGA-EB-A4IS-01A	Primary Tumor
682b83eb-71c6-4e43-b740-4d938b8f4dd3	be14e43c-34e5-4f20-86ba-80226fe02dc8_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GC	TCGA-EE-A2GC-06A	Metastatic
594bad20-5f78-4f20-89c1-70e2c6bfa63d	8ce5648e-5d8c-4b99-b39d-5f0d47f98209_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A1A1	TCGA-ER-A1A1-06A	Metastatic
33127c09-f473-43cc-aa93-56531f86d12b	a63ef2ea-3a24-4da4-89b2-7275652c05a1_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PX	TCGA-BF-A1PX-10A	Blood Derived Normal
f2b0c002-c934-4ed1-bcff-6285d138960e	89bb0409-1d64-4fee-a5ce-39b9aab6408c_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GF-A2C7	TCGA-GF-A2C7-10A	Blood Derived Normal
a541d241-5e84-49c6-af20-9af0b3d6029a	0ba06c9c-43b4-46e7-84f7-5b74abd3444c_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GF-A2C7	TCGA-GF-A2C7-01A	Primary Tumor
9fdeec62-9e0e-411b-901b-2072e85a4e51	a396ad04-bfdf-455b-999c-cb539639ec9c_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GF-A2C7	TCGA-GF-A2C7-10A	Blood Derived Normal
1745cd73-d91c-42a2-9cea-e2b3dfcf8b99	4cda923b-2193-4654-9525-468cddd89e62_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19Q	TCGA-ER-A19Q-06A	Metastatic
8eabec79-4201-4ccf-8ee3-a87368498720	c21a5d55-9790-429f-a4e6-420293c07b53_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19D	TCGA-ER-A19D-06A	Metastatic
f7e20b1e-24d3-4eac-8fcf-7c5e134ec27d	b5d10c46-edab-475f-830a-d3de0d187046_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZP	TCGA-FS-A1ZP-06A	Metastatic
5a8aad38-3110-4abf-b568-21ff11ff6e2d	f5e09cf4-dc1d-49af-ad66-dcc9be52fb34_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2M6	TCGA-EE-A2M6-06A	Metastatic
52121e68-9106-4672-8cad-b30138dbe3f0	8b66eef3-3247-450a-83f7-d73bc809c706_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-XV-A9W5	TCGA-XV-A9W5-10A	Blood Derived Normal
4b3cb4b4-6022-4bca-8ac3-8629e5116985	22edd867-dcd6-42b5-92bb-025ceb84b106_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A26A	TCGA-GN-A26A-06A	Metastatic
9ac62a9d-6f1e-44cd-a50e-7fc38957878e	512f2d57-71fc-4050-ad4f-fbcc6ea2e687_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29S	TCGA-EE-A29S-06A	Metastatic
62c29695-d725-48e9-ae54-5498c92f81cd	6920fd0a-82bb-43a4-bc78-c29c42961148_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1IC	TCGA-DA-A1IC-06A	Metastatic
86d158b2-340a-4aff-9620-a26b89f4738a	759ea550-cc56-4f70-bd66-dceaffbd4b0d_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1IC	TCGA-DA-A1IC-10A	Blood Derived Normal
